gameid,player_id,carries,rush_yards,rush_fumbles,rush_tds,targets,receptions,rec_yards,raw_yac,rec_fumbles,rec_tds,ac_tds,rec_raw_airyards,caught_airyards,attempts,completions,pass_yards,pass_raw_airyards,comp_airyards,timeshit,interceptions,pass_tds,air_tds,season,team,pos,player_name
2017101200,00-0031359,0.0,0.0,0.0,0.0,13.0,9.0,99.0,15.0,0.0,0.0,0.0,134.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017102201,00-0031359,0.0,0.0,0.0,0.0,6.0,3.0,65.0,5.0,0.0,1.0,0.0,94.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017102907,00-0031359,0.0,0.0,0.0,0.0,7.0,3.0,39.0,4.0,0.0,1.0,0.0,86.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017111200,00-0031359,0.0,0.0,0.0,0.0,6.0,3.0,42.0,4.0,0.0,0.0,0.0,71.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017111907,00-0031359,0.0,0.0,0.0,0.0,1.0,1.0,20.0,6.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017121000,00-0031359,0.0,0.0,0.0,0.0,8.0,3.0,38.0,2.0,0.0,1.0,0.0,93.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017121700,00-0031359,0.0,0.0,0.0,0.0,2.0,2.0,20.0,3.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017122404,00-0031359,0.0,0.0,0.0,0.0,7.0,5.0,74.0,23.0,0.0,1.0,0.0,71.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017123104,00-0031359,0.0,0.0,0.0,0.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BUF,WR,K.Benjamin
2017091012,00-0022127,0.0,0.0,0.0,0.0,9.0,7.0,59.0,12.0,0.0,1.0,1.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017091710,00-0022127,0.0,0.0,0.0,0.0,13.0,10.0,97.0,13.0,0.0,1.0,1.0,111.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017092500,00-0022127,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017100104,00-0022127,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017100810,00-0022127,0.0,0.0,0.0,0.0,11.0,9.0,71.0,13.0,1.0,0.0,0.0,76.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017102209,00-0022127,0.0,0.0,0.0,0.0,4.0,4.0,54.0,11.0,0.0,1.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017102909,00-0022127,0.0,0.0,0.0,0.0,5.0,3.0,31.0,16.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017110509,00-0022127,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017111209,00-0022127,0.0,0.0,0.0,0.0,7.0,7.0,59.0,10.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017111910,00-0022127,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017112301,00-0022127,0.0,0.0,0.0,0.0,7.0,7.0,44.0,11.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017113000,00-0022127,0.0,0.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,1.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017121012,00-0022127,0.0,0.0,0.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017121711,00-0022127,0.0,0.0,0.0,0.0,5.0,4.0,48.0,11.0,0.0,0.0,0.0,61.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017122411,00-0022127,0.0,0.0,0.0,0.0,9.0,5.0,39.0,5.0,0.0,0.0,0.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017123108,00-0022127,0.0,0.0,0.0,0.0,3.0,2.0,17.0,1.0,0.0,0.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DAL,TE,J.Witten
2017091101,00-0027874,0.0,0.0,0.0,0.0,8.0,5.0,67.0,13.0,0.0,0.0,0.0,80.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017091710,00-0027874,0.0,0.0,0.0,0.0,8.0,6.0,71.0,35.0,0.0,0.0,0.0,89.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017092401,00-0027874,0.0,0.0,0.0,0.0,9.0,6.0,98.0,23.0,0.0,0.0,0.0,103.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017100112,00-0027874,0.0,0.0,0.0,0.0,5.0,1.0,11.0,6.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017101511,00-0027874,0.0,0.0,0.0,0.0,14.0,10.0,133.0,29.0,2.0,0.0,0.0,142.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017102210,00-0027874,0.0,0.0,0.0,0.0,6.0,2.0,9.0,7.0,0.0,0.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017103000,00-0027874,0.0,0.0,0.0,0.0,9.0,5.0,66.0,9.0,0.0,0.0,0.0,95.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017110505,00-0027874,0.0,0.0,0.0,0.0,12.0,8.0,70.0,34.0,0.0,1.0,1.0,109.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017111211,00-0027874,0.0,0.0,0.0,0.0,8.0,5.0,44.0,18.0,0.0,1.0,0.0,79.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017111908,00-0027874,0.0,0.0,0.0,0.0,9.0,5.0,64.0,24.0,0.0,1.0,0.0,110.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017112610,00-0027874,0.0,0.0,0.0,0.0,8.0,5.0,18.0,11.0,0.0,0.0,0.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017120306,00-0027874,0.0,0.0,0.0,0.0,10.0,2.0,27.0,6.0,0.0,1.0,0.0,119.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017121009,00-0027874,0.0,0.0,0.0,0.0,12.0,8.0,93.0,23.0,0.0,1.0,0.0,129.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017121400,00-0027874,0.0,0.0,0.0,0.0,8.0,5.0,69.0,21.0,0.0,0.0,0.0,95.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017122408,00-0027874,0.0,0.0,0.0,0.0,6.0,4.0,52.0,12.0,0.0,0.0,0.0,64.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017123112,00-0027874,0.0,0.0,0.0,0.0,8.0,6.0,57.0,28.0,0.0,1.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DEN,WR,D.Thomas
2017091101,00-0031609,0.0,0.0,0.0,0.0,3.0,3.0,34.0,14.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017091710,00-0031609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017092401,00-0031609,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017100112,00-0031609,0.0,0.0,0.0,0.0,6.0,4.0,75.0,29.0,0.0,1.0,1.0,56.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017101511,00-0031609,0.0,0.0,0.0,0.0,4.0,1.0,10.0,5.0,0.0,0.0,0.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017102210,00-0031609,0.0,0.0,0.0,0.0,7.0,6.0,66.0,19.0,1.0,0.0,0.0,70.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017103000,00-0031609,0.0,0.0,0.0,0.0,4.0,2.0,21.0,0.0,0.0,1.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017110505,00-0031609,0.0,0.0,0.0,0.0,3.0,1.0,11.0,6.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017111211,00-0031609,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017122403,00-0031609,0.0,0.0,0.0,0.0,5.0,1.0,11.0,6.0,0.0,0.0,0.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017123104,00-0031609,0.0,0.0,0.0,0.0,4.0,1.0,9.0,12.0,0.0,0.0,0.0,29.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,TE,A.Derby
2017091700,00-0032426,7.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017092400,00-0032426,9.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017100102,00-0032426,9.0,85.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017100809,00-0032426,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017101501,00-0032426,15.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017102207,00-0032426,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017102600,00-0032426,18.0,109.0,0.0,0.0,2.0,2.0,30.0,34.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017110506,00-0032426,13.0,43.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017111902,00-0032426,20.0,49.0,0.0,1.0,7.0,4.0,22.0,28.0,0.0,0.0,0.0,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017112700,00-0032426,16.0,60.0,0.0,1.0,2.0,2.0,-3.0,7.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017120301,00-0032426,15.0,75.0,0.0,2.0,2.0,2.0,23.0,20.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017121013,00-0032426,18.0,120.0,0.0,1.0,2.0,2.0,46.0,44.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017121702,00-0032426,12.0,19.0,0.0,0.0,8.0,5.0,33.0,34.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017122300,00-0032426,18.0,51.0,0.0,0.0,4.0,3.0,15.0,2.0,1.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017123101,00-0032426,20.0,78.0,0.0,1.0,6.0,2.0,18.0,19.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,BAL,RB,A.Collins
2017091702,00-0030300,0.0,0.0,0.0,0.0,11.0,4.0,73.0,16.0,0.0,0.0,0.0,171.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017092500,00-0030300,0.0,0.0,0.0,0.0,6.0,2.0,27.0,3.0,0.0,1.0,0.0,79.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017100109,00-0030300,0.0,0.0,0.0,0.0,12.0,8.0,105.0,14.0,0.0,0.0,0.0,167.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017100806,00-0030300,0.0,0.0,0.0,0.0,6.0,3.0,39.0,4.0,0.0,0.0,0.0,123.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017101507,00-0030300,0.0,0.0,0.0,0.0,1.0,1.0,30.0,14.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017102205,00-0030300,0.0,0.0,0.0,0.0,5.0,2.0,37.0,7.0,0.0,0.0,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017110507,00-0030300,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017110900,00-0030300,0.0,0.0,0.0,0.0,6.0,2.0,13.0,2.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017111903,00-0030300,0.0,0.0,0.0,0.0,3.0,1.0,22.0,8.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017112609,00-0030300,0.0,0.0,0.0,0.0,1.0,1.0,52.0,7.0,0.0,1.0,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017121008,00-0030300,0.0,0.0,0.0,0.0,5.0,2.0,15.0,10.0,0.0,0.0,0.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017121707,00-0030300,0.0,0.0,0.0,0.0,3.0,1.0,9.0,1.0,0.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017122410,00-0030300,0.0,0.0,0.0,0.0,4.0,2.0,27.0,5.0,0.0,0.0,0.0,63.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017123115,00-0030300,0.0,0.0,0.0,0.0,5.0,1.0,25.0,0.0,0.0,1.0,0.0,143.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,ARI,WR,J.Brown
2017091707,00-0031390,2.0,2.0,0.0,0.0,3.0,2.0,7.0,10.0,1.0,0.0,0.0,40.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017092406,00-0031390,2.0,4.0,0.0,0.0,1.0,1.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017100111,00-0031390,1.0,14.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017100500,00-0031390,1.0,3.0,0.0,0.0,7.0,5.0,31.0,14.0,0.0,0.0,0.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017101507,00-0031390,0.0,0.0,0.0,0.0,5.0,4.0,45.0,46.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017102200,00-0031390,2.0,8.0,0.0,0.0,3.0,2.0,10.0,8.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017110503,00-0031390,0.0,0.0,0.0,0.0,2.0,2.0,11.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017111205,00-0031390,3.0,20.0,0.0,0.0,4.0,3.0,10.0,9.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017111911,00-0031390,1.0,3.0,0.0,0.0,5.0,3.0,25.0,23.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017112600,00-0031390,1.0,3.0,0.0,0.0,5.0,3.0,26.0,19.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017120304,00-0031390,3.0,16.0,0.0,0.0,2.0,2.0,35.0,37.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017121007,00-0031390,3.0,16.0,0.0,0.0,3.0,2.0,11.0,14.0,0.0,0.0,0.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017122400,00-0031390,1.0,0.0,0.0,0.0,1.0,1.0,19.0,5.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017123110,00-0031390,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,C.Sims
2017091708,00-0031382,1.0,-7.0,0.0,0.0,15.0,13.0,78.0,60.0,0.0,0.0,0.0,27.0,18.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017092408,00-0031382,0.0,0.0,0.0,0.0,11.0,6.0,48.0,14.0,0.0,0.0,0.0,96.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017100100,00-0031382,0.0,0.0,0.0,0.0,7.0,6.0,40.0,18.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017100804,00-0031382,0.0,0.0,0.0,0.0,10.0,5.0,44.0,10.0,0.0,1.0,0.0,76.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017101500,00-0031382,0.0,0.0,0.0,0.0,14.0,8.0,62.0,35.0,0.0,1.0,1.0,81.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017102206,00-0031382,0.0,0.0,0.0,0.0,11.0,7.0,93.0,23.0,0.0,1.0,0.0,111.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017102600,00-0031382,0.0,0.0,0.0,0.0,12.0,5.0,33.0,16.0,0.0,1.0,0.0,87.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017110510,00-0031382,0.0,0.0,0.0,0.0,7.0,6.0,32.0,26.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017111300,00-0031382,0.0,0.0,0.0,0.0,10.0,5.0,42.0,13.0,0.0,1.0,0.0,75.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
