gameid,player_id,carries,rush_yards,rush_fumbles,rush_tds,targets,receptions,rec_yards,raw_yac,rec_fumbles,rec_tds,ac_tds,rec_raw_airyards,caught_airyards,attempts,completions,pass_yards,pass_raw_airyards,comp_airyards,timeshit,interceptions,pass_tds,air_tds,season,team,pos,player_name
2017111911,00-0031382,0.0,0.0,0.0,0.0,11.0,6.0,95.0,50.0,1.0,1.0,0.0,111.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017112604,00-0031382,0.0,0.0,0.0,0.0,9.0,8.0,70.0,33.0,1.0,0.0,0.0,50.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017120306,00-0031382,0.0,0.0,0.0,0.0,6.0,5.0,62.0,29.0,0.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017121100,00-0031382,0.0,0.0,0.0,0.0,8.0,8.0,56.0,46.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017121700,00-0031382,0.0,0.0,0.0,0.0,13.0,10.0,99.0,39.0,0.0,0.0,0.0,106.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017122403,00-0031382,0.0,0.0,0.0,0.0,7.0,5.0,51.0,25.0,1.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017123104,00-0031382,0.0,0.0,0.0,0.0,10.0,9.0,92.0,61.0,1.0,2.0,2.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,J.Landry
2017091708,00-0031547,0.0,0.0,0.0,0.0,9.0,4.0,85.0,23.0,0.0,0.0,0.0,171.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017092408,00-0031547,0.0,0.0,0.0,0.0,10.0,8.0,76.0,2.0,0.0,1.0,0.0,155.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017100100,00-0031547,0.0,0.0,0.0,0.0,8.0,6.0,69.0,16.0,0.0,0.0,0.0,95.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017100804,00-0031547,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017110510,00-0031547,0.0,0.0,0.0,0.0,8.0,4.0,76.0,24.0,0.0,0.0,0.0,125.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017111300,00-0031547,0.0,0.0,0.0,0.0,9.0,6.0,66.0,19.0,0.0,0.0,0.0,120.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017111911,00-0031547,0.0,0.0,0.0,0.0,9.0,4.0,26.0,13.0,0.0,0.0,0.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017112604,00-0031547,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017120306,00-0031547,0.0,0.0,0.0,0.0,4.0,1.0,5.0,8.0,0.0,1.0,0.0,56.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017121100,00-0031547,0.0,0.0,0.0,0.0,6.0,4.0,40.0,33.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017121700,00-0031547,0.0,0.0,0.0,0.0,12.0,6.0,89.0,23.0,1.0,0.0,0.0,150.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017122403,00-0031547,0.0,0.0,0.0,0.0,10.0,5.0,63.0,9.0,0.0,0.0,0.0,150.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017123104,00-0031547,0.0,0.0,0.0,0.0,7.0,6.0,64.0,30.0,1.0,0.0,0.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,WR,D.Parker
2017091708,00-0031590,28.0,122.0,0.0,0.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017092408,00-0031590,11.0,16.0,0.0,0.0,3.0,2.0,9.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017100100,00-0031590,13.0,58.0,0.0,0.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017100804,00-0031590,25.0,77.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017101500,00-0031590,26.0,130.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017102206,00-0031590,23.0,51.0,0.0,0.0,4.0,3.0,26.0,29.0,0.0,0.0,0.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017102600,00-0031590,13.0,23.0,0.0,0.0,4.0,4.0,18.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017110505,00-0031590,8.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017111910,00-0031590,7.0,91.0,0.0,0.0,1.0,1.0,10.0,13.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017112606,00-0031590,5.0,26.0,1.0,1.0,2.0,1.0,7.0,13.0,0.0,0.0,0.0,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017120313,00-0031590,9.0,35.0,0.0,0.0,4.0,3.0,11.0,7.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017121011,00-0031590,15.0,78.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017121706,00-0031590,12.0,49.0,0.0,0.0,2.0,2.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017122501,00-0031590,14.0,52.0,1.0,0.0,3.0,2.0,21.0,34.0,0.0,1.0,1.0,-18.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,PHI,RB,J.Ajayi
2017091708,00-0033118,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017092408,00-0033118,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017100100,00-0033118,1.0,6.0,0.0,0.0,3.0,2.0,5.0,13.0,0.0,0.0,0.0,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017100804,00-0033118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017102600,00-0033118,6.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017110510,00-0033118,9.0,69.0,1.0,0.0,6.0,6.0,35.0,38.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017111300,00-0033118,7.0,82.0,0.0,1.0,2.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017111911,00-0033118,7.0,4.0,0.0,0.0,2.0,1.0,10.0,7.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017112604,00-0033118,9.0,24.0,1.0,0.0,4.0,3.0,27.0,32.0,0.0,1.0,1.0,-8.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017120306,00-0033118,23.0,120.0,0.0,1.0,5.0,3.0,21.0,23.0,0.0,0.0,0.0,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017121100,00-0033118,25.0,114.0,0.0,0.0,6.0,5.0,79.0,36.0,0.0,0.0,0.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017121700,00-0033118,16.0,78.0,0.0,1.0,11.0,6.0,35.0,37.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017122403,00-0033118,13.0,57.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017123104,00-0033118,14.0,75.0,0.0,0.0,3.0,3.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIA,RB,K.Drake
2017091711,00-0033526,21.0,67.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017092413,00-0033526,19.0,47.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017100200,00-0033526,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017101506,00-0033526,9.0,23.0,0.0,0.0,3.0,3.0,24.0,31.0,0.0,1.0,1.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017110508,00-0033526,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017111207,00-0033526,9.0,35.0,0.0,0.0,1.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017111905,00-0033526,23.0,117.0,0.0,1.0,2.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017112302,00-0033526,24.0,101.0,1.0,0.0,4.0,3.0,30.0,31.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017113000,00-0033526,12.0,38.0,0.0,0.0,3.0,3.0,31.0,36.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017121010,00-0033526,17.0,45.0,0.0,0.0,4.0,4.0,7.0,10.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017121707,00-0033526,14.0,37.0,0.0,0.0,2.0,2.0,29.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017122408,00-0033526,17.0,53.0,1.0,0.0,3.0,3.0,21.0,24.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017123107,00-0033526,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,WAS,RB,S.Perine
2017092800,00-0031589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2017,GB,QB,B.Hundley
2017101503,00-0031589,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,18.0,165.0,257.0,114.0,6.0,3.0,2.0,1.0,2017,GB,QB,B.Hundley
2017102203,00-0031589,3.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,87.0,251.0,39.0,2.0,1.0,0.0,0.0,2017,GB,QB,B.Hundley
2017110600,00-0031589,4.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,245.0,234.0,85.0,4.0,0.0,0.0,0.0,2017,GB,QB,B.Hundley
2017111201,00-0031589,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,212.0,158.0,109.0,3.0,0.0,1.0,1.0,2017,GB,QB,B.Hundley
2017111902,00-0031589,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,238.0,327.0,165.0,5.0,3.0,0.0,0.0,2017,GB,QB,B.Hundley
2017112611,00-0031589,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,245.0,134.0,59.0,1.0,0.0,3.0,0.0,2017,GB,QB,B.Hundley
2017120304,00-0031589,6.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,84.0,167.0,13.0,1.0,1.0,0.0,0.0,2017,GB,QB,B.Hundley
2017121003,00-0031589,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,35.0,265.0,216.0,88.0,3.0,0.0,3.0,1.0,2017,GB,QB,B.Hundley
2017122301,00-0031589,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,130.0,512.0,101.0,3.0,2.0,0.0,0.0,2017,GB,QB,B.Hundley
2017123102,00-0031589,3.0,15.0,1.0,0.0,1.0,1.0,10.0,15.0,0.0,0.0,0.0,-5.0,-5.0,24.0,14.0,172.0,138.0,49.0,5.0,2.0,1.0,0.0,2017,GB,QB,B.Hundley
2017100113,00-0032602,4.0,38.0,0.0,1.0,1.0,1.0,27.0,0.0,0.0,1.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017100808,00-0032602,2.0,0.0,0.0,0.0,5.0,3.0,36.0,22.0,0.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017102211,00-0032602,3.0,10.0,0.0,0.0,2.0,2.0,23.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017102908,00-0032602,4.0,6.0,0.0,0.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017110508,00-0032602,3.0,12.0,0.0,0.0,3.0,2.0,14.0,6.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017110900,00-0032602,5.0,26.0,0.0,0.0,5.0,4.0,20.0,13.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017112000,00-0032602,7.0,30.0,0.0,0.0,6.0,5.0,23.0,32.0,0.0,0.0,0.0,14.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017112608,00-0032602,4.0,22.0,0.0,0.0,7.0,4.0,24.0,39.0,0.0,0.0,0.0,5.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017120313,00-0032602,1.0,-1.0,0.0,0.0,3.0,1.0,15.0,0.0,0.0,1.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017121005,00-0032602,3.0,15.0,0.0,0.0,5.0,5.0,20.0,17.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017121708,00-0032602,6.0,20.0,0.0,0.0,4.0,3.0,38.0,13.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017123115,00-0032602,4.0,9.0,0.0,0.0,3.0,3.0,20.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,J.McKissic
2017102204,00-0032209,9.0,122.0,0.0,1.0,2.0,2.0,15.0,9.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017110502,00-0032209,11.0,41.0,1.0,0.0,4.0,2.0,11.0,3.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017111204,00-0032209,3.0,11.0,0.0,0.0,8.0,6.0,39.0,25.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017111901,00-0032209,5.0,15.0,1.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017112609,00-0032209,3.0,10.0,0.0,0.0,6.0,5.0,42.0,33.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017120305,00-0032209,0.0,0.0,0.0,0.0,2.0,2.0,25.0,33.0,0.0,0.0,0.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017121005,00-0032209,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017121703,00-0032209,7.0,27.0,0.0,0.0,5.0,4.0,25.0,31.0,0.0,0.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017122409,00-0032209,5.0,13.0,0.0,1.0,10.0,7.0,64.0,48.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017123111,00-0032209,4.0,5.0,0.0,0.0,2.0,1.0,-2.0,2.0,0.0,0.0,0.0,15.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,T.Yeldon
2017102204,00-0032355,0.0,0.0,0.0,0.0,2.0,2.0,21.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017102902,00-0032355,0.0,0.0,0.0,0.0,2.0,2.0,9.0,10.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017110501,00-0032355,0.0,0.0,0.0,0.0,2.0,1.0,17.0,13.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017111203,00-0032355,1.0,3.0,0.0,0.0,6.0,6.0,104.0,56.0,0.0,1.0,1.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017112602,00-0032355,0.0,0.0,0.0,0.0,4.0,3.0,34.0,20.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017120305,00-0032355,1.0,-2.0,0.0,0.0,6.0,4.0,35.0,4.0,0.0,0.0,0.0,66.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017121000,00-0032355,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017121400,00-0032355,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017122300,00-0032355,0.0,0.0,0.0,0.0,4.0,1.0,19.0,0.0,0.0,0.0,0.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
2017123103,00-0032355,0.0,0.0,0.0,0.0,4.0,2.0,39.0,0.0,0.0,0.0,0.0,65.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,WR,C.Rogers
